id,name,award_level,total_credits,delivery_mode,campuses,url,tags,description
497140,College Credit Certificate | Code: 66045 | 36 credits,CERTIFICATE,18,TBD,TBD,TBD,,
462854,The College Credit Certificate in Computer Programmer-Business,CERTIFICATE,18,TBD,TBD,TBD,business;data,"Applications is designed to provide an opportunity to establish a foundation in computer programming for employment in scientific, commercial, industrial and government data processing applications. Graduates are prepared for positions as entry-level programmers, programmer specialists, and software developers for both applica"
251498,College Credit Certificate | Code: 66036 | 36 credits,CERTIFICATE,18,TBD,TBD,TBD,,
53458,The College Credit Certificate in Computer Programmer-Mobile,CERTIFICATE,18,TBD,TBD,TBD,data,"Applications Development is designed to provide an opportunity to establish a foundation in computer programming for employment in scientific, commercial, industrial and government data processing applications. The program additionally offers hands on instruction with current technology for Apple and Android mobile device platforms."
874716,College Credit Certificate | Code: 66072 | 28 credits,CERTIFICATE,18,TBD,TBD,TBD,,
542847,College Credit Certificate | Code: 65053 | 18 credits,CERTIFICATE,18,TBD,TBD,TBD,ai,"All departments unrelated to navigation, engine, and entertainment, fall under the hotel division. This includes customer service, sales and marketing, HR (shoreside / shipboard), housekeeping, food and beverage and pursers. Jobs in the hotel department on a cruise ship are very similar to jobs you will find in a hotel or resort. The hotel manager oversees all shipboard services and is responsible for super vising all staff and crew in these departments."
715548,College Credit Certificate | Code: 65060 | 18 credits,CERTIFICATE,18,TBD,TBD,TBD,,
28254,College Credit Certificate | Code: 66061 | 24 credits,CERTIFICATE,18,TBD,TBD,TBD,,
489824,College Credit Certificate | Code: 65096 | 12 credits,CERTIFICATE,18,TBD,TBD,TBD,,
24012,College Credit Certificate | Code: 65102 | 18 credits,CERTIFICATE,18,TBD,TBD,TBD,,
316185,College Credit Certificate | Code: 60004 | 12 credits,CERTIFICATE,18,TBD,TBD,TBD,,
138793,College Credit Certificate | Code: 60007 | 36 credits,CERTIFICATE,18,TBD,TBD,TBD,,
442527,College Credit Certificate | Code: 60006 | 12 credits,CERTIFICATE,18,TBD,TBD,TBD,,
168152,This is a College Credit Certificate in Early Childhood Education,CERTIFICATE,18,TBD,TBD,TBD,ai,"with a specialization in Early Childhood Inclusion. This is an intro ductory CCC for care practitioners who need training in addition to their initial credentials, i.e., Florida Child Care Professional"
101710,College Credit Certificate | Code: 60003 | 12 credits,CERTIFICATE,18,TBD,TBD,TBD,,
479828,This is a College Credit Certificate in early childhood education with,CERTIFICATE,18,TBD,TBD,TBD,ai,a Preschool specialization. The purpose of this program is to prepare students as early childhood education caregivers with a preschool spe cialization or to provide supplementary training for persons previously or currently employed in these occupations. This CCC will allow its holder to apply for a National Child Development Associate credential enabling this student to pursue work as a childcare provider nationally or continue
641351,College Credit Certificate | Code: 63028 | 12 credits,CERTIFICATE,18,TBD,TBD,TBD,,
120503,College Credit Certificate | Code: 63030 | 24 credits,CERTIFICATE,18,TBD,TBD,TBD,,
690083,College Credit Certificate | Code: 66052 | 18 credits,CERTIFICATE,18,TBD,TBD,TBD,,This program offers a sequence of courses that provides students with the relevant technical knowledge and skills needed to prepare for further education and careers in the manufacturing career cluster.
873111,College Credit Certificate | Code: 66058 | 24 credits,CERTIFICATE,18,TBD,TBD,TBD,,
65858,College Credit Certificate | Code: 61001 | 24 credits,CERTIFICATE,18,TBD,TBD,TBD,,
182985,College Credit Certificate | Code: 63024 | 31 credits,CERTIFICATE,18,TBD,TBD,TBD,,
451040,College Credit Certificate | Code: 65051 | 30 credits,CERTIFICATE,18,TBD,TBD,TBD,,
201321,College Credit Certificate | Code: 65058 | 18 credits,CERTIFICATE,18,TBD,TBD,TBD,,
98623,College Credit Certificate | Code: 65057 | 12 credits,CERTIFICATE,18,TBD,TBD,TBD,,
598454,College Credit Certificate | Code: 66080 | 21 credits,CERTIFICATE,18,TBD,TBD,TBD,,Geographic Information Systems (GIS) is a technological field that promotes cooperation within and across organizations by enabling the integration of several information platforms to facilitate map
613739,College Credit Certificate | Code: 61002 | 15 credits,CERTIFICATE,18,TBD,TBD,TBD,,
277251,College Credit Certificate | Code: 63021 | 27 credits,CERTIFICATE,18,TBD,TBD,TBD,,
475906,College Credit Certificate | Code: 63014 | 24 credits,CERTIFICATE,18,TBD,TBD,TBD,ai;data,"This program is designed to prepare students for employment in various healthcare settings where the Electronic Health Record is being implemented or maintained. Students will learn the concepts of collection of health information, integration of technology into the management of healthcare records, basic concepts in health data management, and database management in a healthcare setting."
380855,College Credit Certificate | Code: 66037 | 16 credits,CERTIFICATE,18,TBD,TBD,TBD,,
371775,College Credit Certificate | Code: 66074 | 15 credits,CERTIFICATE,18,TBD,TBD,TBD,,
526526,College Credit Certificate | Code: 63025 | 18 credits,CERTIFICATE,18,TBD,TBD,TBD,,
369397,College Credit Certificate | Code: 63026 | 12 credits,CERTIFICATE,18,TBD,TBD,TBD,,
405725,College Credit Certificate | Code: 67014 | 12 credits,CERTIFICATE,18,TBD,TBD,TBD,ai;data,"This program is designed to prepare students as early childhood educa tion caregivers with an infant/toddler specialization or provide supple mentary training for persons previously or currently employed in these occupations. Students will learn essential components of quality care and education including, but not limited to early childhood education, guidance techniques, establishing and maintaining a safe and healthy learning environment, rules and regulations, family interactions, nutri tion,"
651304,College Credit Certificate | Code: 66044 | 28 credits,CERTIFICATE,18,TBD,TBD,TBD,data,"The Information Technology Support program is designed to provide an opportunity to establish a basic foundation in computer applica tions for employment in scientific, commercial, industrial and govern ment institutions. Graduates are prepared for positions as data-entry specialists, software applications specialists and office systems special ists to meet the demands of today's automated offices."
818894,College Credit Certificate | Code: 65075 | 16 credits,CERTIFICATE,18,TBD,TBD,TBD,,
355109,College Credit Certificate | Code: 68011 | 18 credits,CERTIFICATE,18,TBD,TBD,TBD,,
578996,College Credit Certificate | Code: 68010 | 15 credits,CERTIFICATE,18,TBD,TBD,TBD,,
191886,College Credit Certificate | Code: 66057 | 24 credits,CERTIFICATE,18,TBD,TBD,TBD,,
508112,College Credit Certificate | Code: 68001 | 12 credits,CERTIFICATE,18,TBD,TBD,TBD,,
76954,College Credit Certificate | Code: 65080 | 32 credits,CERTIFICATE,18,TBD,TBD,TBD,,
716106,College Credit Certificate | Code: 63019 | 18 credits,CERTIFICATE,18,TBD,TBD,TBD,,
823865,College Credit Certificate | Code: 66053 | 30 credits,CERTIFICATE,18,TBD,TBD,TBD,ai,"This program offers students instruction in maintenance techniques, maintenance and operation of various industrial components, quality control and testing, material handling protocols, and proper usage of"
471647,College Credit Certificate | Code: 63020 | 37 credits,CERTIFICATE,18,TBD,TBD,TBD,ai;data,"The Medical Coder/Biller program prepares individuals for employment as Medical Coder/Billers. The student will learn to translate diagnoses and procedures into numerical designation (coding) using the International Classification of Diseases (ICD-9-CM) and Current Procedural Terminology (CPT-4). The program involves coding, classifying and indexing diagnoses and procedures for purposes of standardization, retrieval and statistical analysis. The student will also be trained to prepare and file m"
73783,College Credit Certificate | Code: 65079 | 18 credits,CERTIFICATE,18,TBD,TBD,TBD,,
225449,College Credit Certificate | Code: 66032 | 15 credits,CERTIFICATE,18,TBD,TBD,TBD,,
624108,College Credit Certificate | Code: 66035 | 24 credits,CERTIFICATE,18,TBD,TBD,TBD,,
646410,College Credit Certificate | Code: 66034 | 41 credits,CERTIFICATE,18,TBD,TBD,TBD,,
62028,College Credit Certificate | Code: 66048 | 16 credits,CERTIFICATE,18,TBD,TBD,TBD,,
633883,College Credit Certificate - Health Sciences | Code: 63008 |,CERTIFICATE,18,TBD,TBD,TBD,,
228321,College Credit Certificate | Code: 66028 | 16 credits,CERTIFICATE,18,TBD,TBD,TBD,,
232997,College Credit Certificate | Code: 64002 | 21 credits,CERTIFICATE,18,TBD,TBD,TBD,,
200708,College Credit Certificate | Code: 66054 | 12 credits,CERTIFICATE,18,TBD,TBD,TBD,,This program prepares students for entry level positions as Rapid Prototypers or 3d Modeler/Designer. The program provides the technical skills proficiency and competency-based applied learning that contributes to the academic and career knowledge for students
890818,College Credit Certificate | Code: 67015 |12 credits,CERTIFICATE,18,TBD,TBD,TBD,,
522416,College Credit Certificate | Code: 65048 | 30 credits,CERTIFICATE,18,TBD,TBD,TBD,,
395025,College Credit Certificate | Code: 65056 | 19 credits,CERTIFICATE,18,TBD,TBD,TBD,,
218916,"Associate in Science degree in Hospitality Management, which is",AS,60,TBD,TBD,TBD,,fully transferable to public universities within the state of Florida.
97393,College Credit Certificate | Code: 65055 | 13 credits,CERTIFICATE,18,TBD,TBD,TBD,,
348414,College Credit Certificate | Code: 65107 | 12 credits,CERTIFICATE,18,TBD,TBD,TBD,,
323590,College Credit Certificate | Code: 66056 | 18 credits,CERTIFICATE,18,TBD,TBD,TBD,,
346386,College Credit Certificate | Code: 65095 | 18 credits,CERTIFICATE,18,TBD,TBD,TBD,,
277538,College Credit Certificate | Code: 65076 | 12 credits,CERTIFICATE,18,TBD,TBD,TBD,,
204517,College Credit Certificate | Code: 61003 | 12 credits,CERTIFICATE,18,TBD,TBD,TBD,,
65003,College Credit Certificate | Code: 64052 | 18 credits,CERTIFICATE,18,TBD,TBD,TBD,,
333053,College Credit Certificate | Code: 66060 | 19 credits,CERTIFICATE,18,TBD,TBD,TBD,,"The program will teach students the fundamentals of Virtual and Augmented Reality. Students will learn basic concepts, history and tools commonly used for stereoscopic image acquisition and immersive technologies. Students will also learn the origins of Virtual Reality (VR) and its current role in the industry, its applications and opportunities and how to generate and manipulate VR imagery."
597932,"The College Credit Certificate in Accounting and Budgeting will prepare students to compute, classify, and record",CERTIFICATE,18,TBD,TBD,TBD,accounting;ai;business;data,"numerical data to keep financial records complete. Students will also be prepared to check the accuracy of figures, calculations, and postings pertaining to business transactions recorded by other workers."
147538,The College Credit Certificate in Biotechnology seeks to prepare students for immediate entry-level employment,CERTIFICATE,18,TBD,TBD,TBD,biotech;data,"in the biotechnology-, pharmaceutical-, or medical device manufacturing industry. The program prepares individuals for the principles, procedures, and practices used in the bioscience industries. The college credits granted in this program will apply toward an Associate of Science degree in Biotechnology. or a passing score on the CART"
135336,College Credit Certificate | Code: 66050 | 21 credits,CERTIFICATE,18,TBD,TBD,TBD,,
349772,This is a College Credit Certificate in Early Childhood Education with a specialization in Early Childhood Inclusion.,CERTIFICATE,18,TBD,TBD,TBD,ai,"This is an introductory CCC for care practitioners who need training in addition to their initial credentials, i.e.,"
467076,This is a College Credit Certificate in early childhood education with a Preschool specialization. The purpose of,CERTIFICATE,18,TBD,TBD,TBD,ai,this program is to prepare students as early childhood education caregivers with a preschool specialization or to provide supplementary training for persons previously or currently employed in these occupations. This CCC will allow its holder to apply for a National Child Development Associate credential enabling this student to pursue work as a childcare provider nationally or continue their education.
297748,College Credit Certificate | Code: 63013 | 12 credits,CERTIFICATE,18,TBD,TBD,TBD,,
79816,College Credit Certificate | Code: 63030 |24 Credits,CERTIFICATE,18,TBD,TBD,TBD,,
452660,Manager and Bar/Lounge Manager. Credits earned can be applied to an Associate in Science degree in Hospitality,AS,60,TBD,TBD,TBD,,"Management, which is fully transferable to public universities within the State of Florida."
761621,"Lounge Supervisor. Credits earned can be applied to an Associate in Science degree in Hospitality Management,",AS,60,TBD,TBD,TBD,,which is fully transferable to public universities within the state of Florida.
136037,College Credit Certificate| Code: 66037 | 16 Credits,CERTIFICATE,18,TBD,TBD,TBD,,
157995,College Credit Certificate | Code: 66075 | 16 Credits,CERTIFICATE,18,TBD,TBD,TBD,,
113726,College Credit Certificate| Code: 65079 | 18 Credits,CERTIFICATE,18,TBD,TBD,TBD,,
696969,College Credit Certificate | Code: 63008 | 42 Credits,CERTIFICATE,18,TBD,TBD,TBD,,
828098,College Credit Certificate |Code: 66028 | Credits,CERTIFICATE,18,TBD,TBD,TBD,,
476407,College Credit Certificate | Code: 67015 | 12 credits,CERTIFICATE,18,TBD,TBD,TBD,,
201430,Career Technical Certificate | Code: 51000 | 26.66 credits,CERTIFICATE,18,TBD,TBD,TBD,,
666631,Career Technical Certificate | Code: 59005 | 143.20 credits,CERTIFICATE,18,TBD,TBD,TBD,,
696656,Career Technical Certificate | Code: 53014 | 21.66 credits,CERTIFICATE,18,TBD,TBD,TBD,,
301528,Career Technical Certificate | Code: 56016 | 5 credits,CERTIFICATE,18,TBD,TBD,TBD,,
130984,Career Technical Certificate | Code: 56015 | 10.67 credits,CERTIFICATE,18,TBD,TBD,TBD,,
264916,Career Technical Certificate | Code: 57021 | 14 credits,CERTIFICATE,18,TBD,TBD,TBD,ai;cs,"Correctional Officers in the State of Florida. All criminal justice stan dards and training, Department of Education, and local standards will be met. Graduates are eligible for employment with any cor rectional agency in the state upon graduation from the program and successful completion of the State Certification Exam. Topics include human behavior, law, communications, facility operations, first aid and other related topics. There is emphasis on practical applications and competency-based pe"
367758,Career Technical Certificate | Code: 53015 | 41 credits,CERTIFICATE,18,TBD,TBD,TBD,,
440445,The Career Technical Certificate in Dental Assisting Technology,CERTIFICATE,18,TBD,TBD,TBD,ai;business,"and Management is designed to educate and prepare graduates with skills required for entry-level employment as a member of the dental healthcare team. In addition, students will acquire extensive knowledge and skills to offer direct chairside assistance to the dentist, expose dental radiographs, and educate and instruct patients in preventive dental care. Students will be trained in infec tion control procedures, disease prevention, dental procedures and instruments and business office procedure"
806501,Career Technical Certificate | Code: 57004 | 16.4 credits,CERTIFICATE,18,TBD,TBD,TBD,ai;data,"This program offers a broad foundation of knowledge and skills to prepare the student for employment as a frontline, entry-level firefighter. The program content includes, but is not limited to, orientation to the fire service, fire alarms and communication, vehicles, apparatus and equipment, fire behavior, portable ladders, hoses, tools and equipment, forcible entry, salvage, first responder emergency medical techniques, water supplies, principles of in-service inspections, safety, controlled b"
870577,Career Technical Certificate | Code: 58000 | 26.40 credits,CERTIFICATE,18,TBD,TBD,TBD,ai,The purpose of this program is to provide the necessary training required for students to become certified firefighters as well as licensed Emergency Medical Technicians. It is not intended for those who are currently certified/licensed as either firefighters or EMTs. Students wishing to add an additional certification to an exist ing credential must enroll in either the Firefighter program or the Emergency Medical Technician program. Students must successfully complete the Firefighter Minimum S
133635,Career Technical Certificate | Code: 57022 | 25.66 credits,CERTIFICATE,18,TBD,TBD,TBD,ai;cs,"The Law Enforcement Officer program prepares students for certifica tion as Police Officers in the State of Florida. All criminal justice stan dards and training, Department of Education, and local standards will be met. Graduates are eligible for employment with any law enforce ment agency in the state upon graduation from the program and successful completion of the State Certification Exam. Topics include law, human issues, patrol, traffic, investigations and communications. There is an empha"
414098,Career Technical Certificate | Code: 53020 | 45 credits,CERTIFICATE,18,TBD,TBD,TBD,,
93406,Career Technical Certificate | Code: 56010 | 25 credits,CERTIFICATE,18,TBD,TBD,TBD,,
650116,Career Technical Certificate - Health Sciences | Code: 53022 |,CERTIFICATE,18,TBD,TBD,TBD,,"The Massage Therapy program prepares individuals to provide various techniques of massage of the back, head, and feet including reflexology, rolling, trigger point therapy. There is an emphasis on the therapist/client relationship and record management for clients and payment. Upon successful completion of this program, the graduate is eligible to sit for the State of Florida Massage Therapy licensure"
257795,Career Technical Certificate - Health Sciences | Code: 53021 |,CERTIFICATE,18,TBD,TBD,TBD,,"The two-semester program prepares individuals to provide various techniques of massage of the back, head, and feet including reflex ology, rolling, trigger point therapy. There is an emphasis on the therapist/client relationship and record management for clients and payment. Upon successful completion of this program, the graduate is eligible to sit for the State of Florida Massage Therapy licensure examination. Test of Adult Basic Education (TABE) may"
490216,Career Technical Certificate - Health Sciences | Code: 53023 |,CERTIFICATE,18,TBD,TBD,TBD,,"The Massage Therapy program prepares individuals to provide various techniques of massage of the back, head, and feet including reflexology, rolling, trigger point therapy. There is an emphasis on the therapist/ client relationship and record management for clients and payment. Upon successful completion of this program, the graduate is eligible to sit for the State of Florida Massage Therapy licensure"
691669,Career Technical Certificate - Health Sciences | Code: 53007 |,CERTIFICATE,18,TBD,TBD,TBD,ai;cs;data,"The Medical Assisting program, which is 1 year (3 semesters) in length, prepares individuals to provide health services in ambula tory out-patient facilities, including medical offices and clinics. Medical Assistants participate in diagnostic, clinical, and admin istrative functions. Diagnostic functions include drawing blood, performing basic laboratory tests, and taking EKG's and X-Rays. Clinical functions include obtaining vital signs, preparing patients for and assisting with examinations an"
851111,Career Technical Certificate - Health Sciences | Code: 53004 |,CERTIFICATE,18,TBD,TBD,TBD,ai,The Pharmacy Technician program prepares individuals for employ ment as Pharmacy Technicians. The Pharmacy Technician works primarily in retail and hospital pharmacies under the supervision of a registered pharmacist in the packaging and distribution of medica tion. Test of Adult Basic Education (TABE) maybe required.
742112,Career Technical Certificate - Health Sciences | Code: 53003 |,CERTIFICATE,18,TBD,TBD,TBD,ai,"The Phlebotomy Technician program is designed to prepare students for employment in a hospital laboratory, blood center, or other health care facility to draw blood by venipuncture and capillary puncture. Students are taught safe and efficient work practices in obtaining adequate and correct blood specimens, labeling speci mens, and transporting specimens correctly to the appropriate laboratory sections. The Center for Disease Control (CDC) guidelines for HIV/AIDS, Hepatitis B and other diseases"
741584,Career Technical Certificate | Code: 57023 | 1.33 credits,CERTIFICATE,18,TBD,TBD,TBD,ai;data,"The purpose of this 40 hour program is to prepare students for employment as Private Investigator Interns as required by Section 493.6203(6)(b) Florida Statutes. The student will learn what private investigation means and about obtaining information with refer ence crimes, identities, habits of persons or groups, credibility of witnesses, missing persons, location or recovery of lost or stolen property and more. School License DS 8900048"
397374,Career Technical Certificate | Code: 57006 | 2.27 credits,CERTIFICATE,18,TBD,TBD,TBD,ai;cs;cybersecurity,"Part A The first 42 hours is designed to prepare students to apply for Class ""D"" Private Security Officer license in FL. Students will learn reg ulatory compliance, emergency procedures, ethics and entrepreneur ship, courtroom procedures, traffic direction and crowd control, and more. Part B 28 hrs.is designed to prepare the student for compliance with the state minimum training standard for a class ""G"" (armed) security guard license. Special Fee School License DS 8900048"
175396,Career Technical Certificate | Code: 53018 | 30 credits,CERTIFICATE,18,TBD,TBD,TBD,,
92348,Career Technical Certificate | Code: 51000 | 800 Hours / 26.66 Credits,CERTIFICATE,18,TBD,TBD,TBD,,
348643,Career Technical Certificate | Code: 59005 | 4296 Hours / 143.2 Credits,CERTIFICATE,18,TBD,TBD,TBD,,
91547,Career Technical Certificate | Code: 53014 | 650 Hours / 21.66 Credits),CERTIFICATE,18,TBD,TBD,TBD,,
290959,Career Technical Certificate | Code: 56016 |150 Hours / 5 Credits,CERTIFICATE,18,TBD,TBD,TBD,,
301395,Career Technical Certificate | Code: 56015 |320 Hours / 10.67 Credits,CERTIFICATE,18,TBD,TBD,TBD,,
259476,Career Technical Certificate | Code: 57021 |420 Hours / 14 Credits,CERTIFICATE,18,TBD,TBD,TBD,ai;cs,"The Correctional Officer - State program prepares students for certification as Correctional Officers in the State of Florida. All criminal justice standards and training, Department of Education, and local standards will be met. Graduates are eligible for employment with any correctional agency in the state upon graduation from the program and successful completion of the State Certification Exam. Topics include human behavior, law, communications, facility operations, first aid and other relat"
722778,Career Technical Certificate | Code: 53015 | 1230 hours / 41 credits,CERTIFICATE,18,TBD,TBD,TBD,,
223591,The Career Technical Certificate in Dental Assisting Technology and Management is designed to educate and,CERTIFICATE,18,TBD,TBD,TBD,ai;business;cs,"prepare graduates with skills required for entry-level employment as a member of the dental healthcare team. In addition, students will acquire extensive knowledge and skills to offer direct chairside assistance to the dentist, expose dental radiographs, and educate and instruct patients in preventive dental care. Students will be trained in infection control procedures, disease prevention, dental procedures and instruments and business office procedures. TABE Requirement: Computation (Mathemati"
697020,Career Technical Certificate | Code: 57004 | 492 Hours / 16.4 Credits,CERTIFICATE,18,TBD,TBD,TBD,ai;data,"This program offers a broad foundation of knowledge and skills to prepare the student for employment as a frontline, entry-level firefighter. The program content includes, but is not limited to, orientation to the fire service, fire alarms and communication, vehicles, apparatus and equipment, fire behavior, portable extinguishers, fire streams, fundamentals of extinguishment, ladders, hoses, tools and equipment, forcible entry, salvage, overhaul, ventilation, rescue, protective breathing equipme"
475057,Career Technical Certificate | Code: 58000 | 792 Hours / 26.40 Credits,CERTIFICATE,18,TBD,TBD,TBD,ai,The purpose of this program is to provide the necessary training required for students to become certified firefighters as well as licensed Emergency Medical Technicians. It is not intended for those who are currently certified/licensed as either firefighters or EMTs. Students wishing to add an additional certification to an existing credential must enroll in either the Firefighter program or the Emergency Medical Technician program. Students must successfully complete the Firefighter Minimum St
585118,Career Technical Certificate | Code: 53020 | 1350 Hours / 45 Credits,CERTIFICATE,18,TBD,TBD,TBD,,
531797,Career Technical Certificate | Code: 56010 |750 hours,CERTIFICATE,18,TBD,TBD,TBD,,
181559,Career Technical Certificate | Code: 53022 | 750 Hours / 25 Credits,CERTIFICATE,18,TBD,TBD,TBD,,"The two-semester program prepares individuals to provide various techniques of massage of the back, head, and feet including reflexology, rolling, trigger point therapy. There is an emphasis on the therapist/client relationship and record management for clients and payment. Upon successful completion of this program, the graduate is eligible to sit for the State of Florida Massage Therapy licensure examination. Test of Adult Basic Education (TABE) COMPLETION POINT - A (90.00 Hours | 3.00 Credits"
411377,Career Technical Certificate | Code: 53021 | 750 Hours / 25 Credits,CERTIFICATE,18,TBD,TBD,TBD,,"The two-semester program prepares individuals to provide various techniques of massage of the back, head, and feet including reflexology, rolling, trigger point therapy. There is an emphasis on the therapist/client relationship and record management for clients and payment. Upon successful completion of this program, the graduate is eligible to sit for the State of Florida Massage Therapy licensure examination. Test of Adult Basic Education (TABE) COMPLETION POINT - A (90.00 Hours | 3.00 Credits"
255292,Career Technical Certificate | Code: 53023 | 750 Hours / 25 Credits,CERTIFICATE,18,TBD,TBD,TBD,,"The two-semester program prepares individuals to provide various techniques of massage of the back, head, and feet including reflexology, rolling, trigger point therapy. There is an emphasis on the therapist/client relationship and record management for clients and payment. Upon successful completion of this program, the graduate is eligible to sit for the State of Florida Massage Therapy licensure examination. Test of Adult Basic Education (TABE) COMPLETION POINT - A (90.00 Hours | 3.00 Credits"
41211,Career Technical Certificate | Code: 53007 | 1299 Hours / 43.30 Credits,CERTIFICATE,18,TBD,TBD,TBD,ai;cs;data,"The Medical Assisting program, which is 1 year (3 semesters) in length, prepares individuals to provide health services in ambulatory out-patient facilities, including medical offices and clinics. Medical Assistants participate in diagnostic, clinical, and administrative functions. Diagnostic functions include drawing blood, performing basic laboratory tests, and taking EKG's and X-Rays. Clinical functions include obtaining vital signs, preparing patients for and assisting with examinations and "
668954,Career Technical Certificate| Code: 53025 | 1050 Clock Hours / 35 Credits),CERTIFICATE,18,TBD,TBD,TBD,ai,The Pharmacy Technician program prepares individuals for employment as Pharmacy Technicians. The Pharmacy Technician works primarily in retail and hospital pharmacies under the supervision of a registered pharmacist in the packaging and distribution of medication. Test of Adult Basic Education (TABE) is required. COMPLETION POINT - A (90.00 Clock Hours | 3.00 Credits) COMPLETION POINT - B (960.00 Clock Hours | 32.00 Credits)
386970,Career Technical Certificate | Code: 53018 | 900 Hours / 30.00 Credits,CERTIFICATE,18,TBD,TBD,TBD,,
519734,Bachelor of Applied Science (BAS),BAS,120,TBD,TBD,TBD,ai;cs;data,* Health Science - Physician Assistant Studies * Public Safety Management - Crime Scene Investigation * Public Safety Management - Criminal Justice * Public Safety Management - Emergency Management * Supervision and Management - Digital Marketing * Supervision and Management - Human Resource * Supply Chain Management - Project Management * Supply Chain Management - Supply Chain Analytics
380657,* Bachelor of Science in Nursing (RN to BSN),BS,120,TBD,TBD,TBD,engineering;nursing,* Information Systems Technology - Software Engineering
662434,Associate in Arts Degree Pathways,AA,60,TBD,TBD,TBD,cs;engineering,* Engineering - Geomatics (Surveying and Mapping)
312098,Science in Nursing (ASN) and a Bachelor of Science in,BS,120,TBD,TBD,TBD,nursing,"Nursing (BSN) degree to provide students and practicing nurses with a high- quality, accessible, cost-effective and seamless academic program designed to meet the critical workforce need for baccalaureate-prepared nurses in the state of Florida. Students entering the BSN program must"
606678,"Associate in Science degree in Nursing, leading to eligi",AS,60,TBD,TBD,TBD,data;nursing,bility to apply for the licensing examination for registered
861367,Certificate in Certified Flight Instructor is also,CERTIFICATE,18,TBD,TBD,TBD,ai,"offered. Additionally, the School offers an aircraft * Training techniques and simulation equipment to provide students with a hands-on approach to their The following flight training courses are offered ATF 2210 Commercial Pilot Flight (3 credits) ATF 2305 Instrument Pilot Flight (3 credits) ATF 2400 Multi-Engine Pilot Flight (1 credit) ATF 2501 Flight Instructor Flight Training (3 * Miami Culinary Institute. At the Miami Culinary Institute, you will gain the real-world and hands-on knowledge t"
777893,Associate in Science in:,AS,60,TBD,TBD,TBD,,
805091,Bachelor of Applied Science in:,BAS,120,TBD,TBD,TBD,,
428358,Associate in Arts pathway in:,AA,60,TBD,TBD,TBD,,
490118,Associate in Arts programs in ten different fields. It also,AA,60,TBD,TBD,TBD,,
165844,Bachelor of Science in Data Analytics: This was the,BS,120,TBD,TBD,TBD,cs;data,"first undergraduate program in the state of Florida in data analytics. It prepares students for the booming field of big data across all industries. Students learn how to find patterns, apply statistics, and create data visualizations-- all necessary skills to acquire positions as Data Analysts,"
570611,Bachelor of Science in Electrical and Computer,BS,120,TBD,TBD,TBD,ai;engineering,"Engineering Technology: This program opens plenty of doors to a variety of technology-related fields. Graduates are trained as engineering practitioners, ready to take on"
513804,Bachelor of Science in Information Systems Technology:,BS,120,TBD,TBD,TBD,ai;architecture;engineering,"The field of information systems contin!ues to grow, offer ing graduates a wide range of lucra!tive and rewarding career opportunities. The program offers students the skills and knowledge to direct and control computer ized information resources within an organization. Three concentrations are available for stu!dents to choose from: Additional disciplines under the School of Engineering, * Architecture and Interior Design. Offering programs"
554314,Associate in Arts degree with pathways in:,AA,60,TBD,TBD,TBD,,
863142,Associate in Science degrees in:,AS,60,TBD,TBD,TBD,,
827690,Bachelor of Science in Biological Sciences Degrees (BS),BS,120,TBD,TBD,TBD,biotech;data,
390141,Associate in Arts Pathways (AA),AA,60,TBD,TBD,TBD,,
782905,Associate in Science Degrees (AS),AS,60,TBD,TBD,TBD,ai;business,"In meeting its commitment to serve the community, Miami Dade College offers a variety of programs, both on and off campus, to meet the specific educational needs of the groups involved. These may take the form of specially structured programs on campus, courses, seminars or workshops offered at times and locations that best serve public interests and needs. 1. Assistance to companies and governmental agen cies in conjunction with their own training pro 2. Workshops, seminars and institutes in co"
672836,Associate in Science/Associate in Applied Science degree,AS,60,TBD,TBD,TBD,,"July 1, 2011, the CollegeLevel Academic Skills (CLAS) exam was administered from October 1982 to June 2009"
